Date,Ticker,Close,Wkly_Avg_Close_Percent,Monthly_Avg_Close_Percent,Semi_Annual_Avg_Close_Percent,Annual_Avg_Close_Percent,Two_Year_Avg_Close_Percent,Wkly_Avg_Close,Monthly_Avg_Close,Semi_Annual_Avg_Close,Annual_Avg_Close,Two_Year_Avg_Close
2022-11-11,MSFT,247.11000061035156,7.098632968569498,5.129025202082262,-7.520839343292664,-14.403781836059268,1.8634849566510268,229.56856863839286,234.435666402181,265.6947467574656,282.7031859933513,242.5051429225974
2022-11-10,MSFT,242.97999572753906,7.107580062823477,3.7114150853523244,-9.436862356296949,-16.343933122183486,0.24915935099586992,225.70999799455916,233.96199951171874,265.90968347768313,282.69248372953234,242.37458834713453
2022-11-09,MSFT,224.50999450683594,0.4078706835436086,-4.1286974778084025,-18.546317476808607,-25.917516003821568,-7.900720517858003,223.5942840576172,233.77933298746746,266.1483308552393,282.69740826332406,242.2479017074794
2022-11-08,MSFT,228.8699951171875,1.8294832166936466,-2.386218558151192,-16.4430225285039,-23.543152358442736,-5.801087515986854,224.682856968471,234.33133341471355,266.5031399752924,282.7532067703874,242.1469438317704
2022-11-07,MSFT,227.8699951171875,0.9598184032925119,-2.945834054298349,-17.120217882530202,-24.107275580874234,-6.218958314294836,225.682856968471,234.5826670328776,266.88183477016094,282.80324280621255,242.04113512431107
